pmid,num_label
29433659,5697
29433659,28778
29433659,10224
29433659,658
29433659,5448
29433659,22710
29433659,16795
29433659,14845
29433659,23109
29433659,783
29433659,12484
29433659,4819
29433659,10762
29433659,8836
29432666,30068
29432666,16877
29432666,21107
29432666,6734
29432666,10900
29432666,21854
29432666,8009
29432666,16685
29432666,9138
29432444,21858
29432444,517
29432444,15896
29432444,18262
29432444,5855
29432444,27703
29432444,23813
29429986,18051
29429808,13184
29429808,18791
29429808,11459
29429808,26502
29429808,1593
29429808,20651
29429808,24889
29429808,19653
29429808,24518
29429808,19835
29429808,27888
29428509,14027
29428509,4469
29428509,432
29427633,15292
29427246,19113
29427246,19213
29427246,20447
29427246,20820
29426478,4481
29425232,17969
29425232,23217
29425232,19050
29425232,29697
29425232,1387
29425232,6279
29425232,17192
29425232,12243
29425232,20925
29425232,20468
29425150,28120
29425150,15541
29425129,19593
29424834,1308
29424720,18146
29424720,12917
29424720,24515
29424720,11323
29424720,13390
29423708,20224
29423708,16840
29423708,16019
29423708,21968
29423655,15818
29423655,22757
29423655,21907
29423232,15685
29423232,17810
29423232,8110
29423232,29273
29422946,7478
29422946,24588
29422946,4372
29422946,15323
29422751,15239
29422377,8991
29422377,7547
29422377,8947
29422377,20911
29422377,6163
29422377,5478
29422377,12824
29422377,28427
29422377,13996
29421465,10675
29421465,10737
29420867,2104
29420867,5388
29420867,31045
29420624,20626
29420608,9558
29420608,6105
29420608,1269
29417990,895
29417990,1308
29416841,15622
29416841,10626
29416841,30336
29416841,20265
29416841,14168
29415724,12607
29414723,22638
29414631,16387
29414631,3460
29414631,12642
29413589,22975
29413589,27137
29413307,30580
29413307,16830
29413307,25126
29412884,5268
29412884,5676
29412884,26508
29412876,26611
29412876,7412
29409870,25519
29409870,31718
29409870,24941
29408422,25075
29408422,13907
29408422,8488
29408422,5904
29408422,2733
29408422,24403
29408422,19378
29408422,17466
29408422,4935
29408422,12746
29408422,1769
29408266,27469
29408266,24518
29408266,28971
29407645,28419
29407645,11322
29407645,24515
29407645,12917
29406431,7717
29406431,18548
29406431,3308
29406431,30035
29406431,23709
29406431,4085
29406431,7570
29406431,27749
29406431,25562
29406431,20315
29406431,6121
29403115,17191
29403115,24228
29402268,3025
29402268,22098
29402268,27602
29402268,31677
29402268,29319
29402255,18527
29402255,17992
29402255,17623
29402201,16266
29402201,22969
29401223,5435
29401223,14605
29399635,15222
29399635,18986
29399635,19704
29399635,14994
29399635,9558
29399635,1735
29399635,9704
29399635,25307
29399634,18369
29399634,15566
29399634,21411
29397542,17585
29397542,26011
29396706,22791
29396614,3366
29396614,28070
29396614,26817
29396614,15426
29396614,25776
29396614,26854
29396614,31472
29396614,25773
29396614,7918
29396614,19814
29396383,3215
29396220,23930
29396220,14750
29396220,28750
29396220,14442
29396220,5876
29396220,22347
29396220,27602
29396219,20866
29396219,27959
29396219,24712
29396219,5117
29396219,1353
29396219,1354
29396219,2341
29396219,4342
29396219,5164
29396219,6227
29396219,8965
29396219,10664
29396219,13869
29396219,14155
29396219,16417
29396219,20479
29396219,21009
29396219,25238
29396219,4452
29396006,16084
29396006,13907
29396006,27787
29396006,11909
29396006,9705
29396006,9558
29396006,25562
29396006,31452
29396006,6271
29396006,15097
29396006,17826
29396006,17466
29396006,4407
29396006,1769
29396006,3727
29396006,23957
29396006,6515
29395410,30229
29395410,11897
29395410,22554
29392964,10762
29392964,19903
29392964,175
29392964,2652
29392964,21773
29392964,24693
29391041,27997
29391041,31042
29391041,6456
29391008,23461
29391008,1119
29390149,14999
29390149,13162
29390149,17108
29390149,16180
29390149,17897
29390149,17321
29390149,11848
29390149,11844
29389958,13242
29389958,16387
29389958,1457
29389958,21317
29389541,23389
29389541,5876
29387998,14574
29387809,18129
29387809,20961
29387809,6861
29387809,22006
29387809,5876
29387800,1950
29387800,19082
29387800,25776
29387300,10694
29387300,3439
29387300,15105
29387300,21862
29385146,18320
29382040,15541
31149660,18926
31149660,30420
31149660,7112
31149660,28924
31149660,11618
29380007,13932
29378631,3274
29378631,15641
29378631,23912
29378631,556
29378631,23765
29378631,30733
29378622,21678
29378622,23162
29378622,24077
29378622,8516
29378622,30135
29378622,3313
29378622,29115
29378622,200
29378153,23967
29378045,30896
29378045,27959
29378045,26928
29378045,8195
29378045,12050
29378045,233
29378045,13869
29378045,20867
29378045,846
29378045,3831
29375556,21373
29375556,10945
29375556,7607
29375556,20708
29355231,8488
29355231,20265
29355231,21856
29355231,8825
29355231,11468
29355231,5351
29355231,17466
29355231,3313
29355231,17127
29355231,17116
29355231,8412
29355231,8055
29355231,30358
29355231,31211
29355231,15418
29355231,6536
29355231,3727
29355231,1769
29374444,11850
29374444,24297
29374444,27656
29374109,16163
29374109,16051
29374109,24178
29374109,16114
29374109,2911
29374109,5027
29374109,29512
29371471,6055
29371471,800
29371471,2289
29371471,2481
29371471,2531
29371471,3174
29371471,3525
29371471,4912
29371471,5018
29371471,5227
29371471,5388
29371471,6319
29371471,6357
29371471,7559
29371471,7976
29371471,8475
29371471,9066
29371471,9361
29371471,10932
29371471,10987
29371471,11818
29371471,13605
29371471,15292
29371471,5574
29371471,24433
29371471,25893
29371471,26002
29371471,26498
29371471,27752
29371471,28147
29371471,29852
29371471,30503
29371471,30961
29371471,31045
29371101,28492
29371101,19340
29370220,20226
29367617,24764
29367617,14122
29367617,31075
29367617,6225
29367617,9542
29367348,19482
29367348,4296
29367348,1373
29367348,6140
29367348,1266
29367348,1104
29367348,1234
29365176,7365
29365176,31279
29365083,10447
29365083,29182
29365083,15362
29365083,7528
29365083,13351
29365083,3409
29365083,5290
29365083,20774
29365083,3574
29364979,28694
29364979,28484
29364979,17905
29364979,20259
29364184,4925
29364184,1414
29364184,17431
29364184,1833
29364184,17812
29363453,8523
29363453,29184
29363453,13980
29363453,6600
29363453,28876
29363453,31589
29363453,31581
29363453,5294
29363453,1489
29363453,7367
29363453,29329
29363453,31281
29363447,8523
29363447,28019
29363447,31291
29363447,20286
29363447,13980
29363447,31581
29363447,1489
29363447,7367
29363447,31281
29362537,11984
29362537,11982
29362015,10356
29362015,1560
29362015,16675
29362015,19752
29362015,2124
29362015,12954
29362015,23894
29362015,697
29362015,18072
29361707,28165
29361707,10780
29361707,9705
29361707,8037
29361707,17042
29361707,21159
29361707,29925
29361707,24456
29361707,27343
29361707,7084
29361707,2802
29361707,2345
29361433,17530
29361433,19307
29361433,192
29361433,13134
29361433,10625
29361433,22163
29360870,31791
29360870,1679
29360870,23747
29359996,22432
29359996,14754
29359996,25300
29358421,13845
29358421,3604
29358421,13554
29358421,13556
29358421,19365
29358421,13850
29358421,15552
29358421,1164
29358421,24121
29358421,20479
29358421,31395
29357813,31675
29357813,25968
29357813,3836
29357813,1278
29357813,14413
29357813,2838
29357813,232
29357367,22393
29357367,4070
29357367,6618
29355825,15953
29354661,24276
29354661,29925
29354661,2345
29354661,28363
29354661,20201
29354661,13341
29354661,23800
29354661,17041
29354661,14994
29354661,23957
29354661,9705
29354661,13595
29353495,18261
29353495,11484
29353495,22422
29353495,12901
29353010,4080
29353010,1779
29353010,31252
29353010,20479
29352173,3508
29352173,3081
29352173,30143
29351797,30673
29351797,19288
29351797,28598
29351797,9185
29351740,8201
29351566,26286
29351338,24053
29351338,3697
29351338,15454
29349653,30262
29349653,30641
29349653,11737
29349288,20126
29349288,15865
29349288,14152
29348584,22105
29348353,8808
29348066,25900
29347975,14836
29347975,30937
29347975,3036
29347975,6063
29347975,21419
29347975,14066
29347975,5374
29347942,975
29347942,29276
29347942,13885
29347942,8165
29347942,2181
29347942,7263
29347942,13419
29347942,27524
29346385,16256
29346385,31452
29346385,9003
29346385,19756
29346385,27376
29346385,29882
29345603,14455
29345603,21592
29345603,18589
29345603,11736
29343308,17254
29343308,5298
29343295,27888
29343295,28176
29343295,1593
29343295,26502
29343295,28970
29343279,5223
29343279,1259
29343279,202
29343279,678
29343279,406
29343279,15537
29343279,24088
29343279,23894
29343225,28826
29343225,20499
29343225,10648
29343225,19067
29342452,5666
29342452,8823
29342251,12898
29342229,17255
29342229,31238
29342180,3312
29342180,5234
29338736,17207
29338736,7923
29338736,19657
29338736,24495
29338736,18633
29338736,28887
29338355,21642
29338355,15146
29337664,17618
29337664,18635
29337664,25368
29337662,18635
29337662,25368
29337258,11864
29337258,21345
29337258,19513
29337258,26053
29337258,4192
29336236,329
29336236,20153
29334547,28932
29334547,8324
29334547,31580
29334547,20163
29334547,27664
29334547,13255
29334547,4459
29334547,9006
29333288,131
29332516,29589
29332516,8863
29332516,6072
29332516,30347
29332516,30243
29330454,21341
29330454,23839
29330384,4365
29330384,18089
29330384,23900
29330384,16068
29330384,30885
29330384,18223
29330384,788
29330384,24659
29330384,24913
29330384,3521
29329448,633
29329448,25943
29329448,4022
29329448,1672
29329448,9316
29329448,5876
29329299,21529
29329299,9881
29329299,10907
29329299,6279
29329299,2549
29329299,1542
29329230,21345
29329230,542
29329230,18596
29328512,25024
29328512,24244
29324985,13169
29324985,4662
29324985,20688
29324985,6910
29324985,27929
29324985,14994
29324985,29882
29324985,29925
29324985,9705
29324985,24464
29324906,26052
29324906,12964
29324858,20784
29324811,19067
29324811,28219
29324811,381
29324811,3464
29324811,12260
29324811,19111
29324811,24133
29324811,27429
29324780,269
29324780,13090
29324780,3313
29322038,6096
29322038,26679
29322038,24387
29322038,6516
29322038,19814
29322038,23918
29322038,3366
29321908,17787
29321632,24966
29321026,5187
29321026,6158
29321026,28216
29321026,3904
29321026,27429
29321026,25446
29321026,23747
29321026,22929
29321026,8432
29321026,160
29321011,14691
29318647,16142
29318647,30937
29318647,13314
29318647,12254
29318647,16808
29318647,28053
29318647,8919
29318647,16126
29318647,1663
29318647,13426
29318647,29043
29318647,30359
29317437,13333
29317437,21949
29317437,21598
29317437,2851
29317437,21798
29316966,3949
29316925,22477
29316925,4263
29316925,17777
29316917,29658
29316917,7557
29316917,29155
29316917,25565
29316917,2422
29316917,27904
29316917,27524
29316917,25696
29316883,555
29316883,816
29316883,7191
29316883,10726
29316411,23663
29316411,10740
29315327,30621
29315327,1441
29315327,219
29314480,8720
29314480,4481
29314480,30953
29313480,1784
29313480,1785
29313465,22197
29311927,10227
29311927,22919
29311927,20018
29311927,14772
29311927,23528
29311927,31309
29311927,9197
29311927,16517
29311927,19285
29310654,16806
29310654,13239
29310654,5733
29310654,28492
29310654,7119
29310651,17056
29310651,1667
29310651,1591
29310651,264
29310651,17154
29310651,22098
29310651,29760
29310580,10428
29310580,21591
29310580,20383
29309859,21625
29309859,11825
29309859,21869
29309859,6900
29309859,11339
29309556,9600
29309411,5810
29308197,10028
29308197,3302
29308197,23336
29308197,18542
29308197,12639
29308197,28726
29308197,21217
29308197,18922
29308197,15770
29308197,17921
29308116,1443
29308116,1787
29308116,10353
29308116,26290
29308116,27747
29308116,29368
29308116,31094
29307384,23210
29383331,1912
29306836,25598
29306836,8420
29306587,19672
29306587,20254
29304805,12308
29304805,24125
29304805,17618
29304805,18845
29304805,10306
29304805,17510
29304798,9763
29304798,28303
29304798,27602
29304798,31677
29304786,19359
29304786,11379
29304786,11690
29304786,11801
29304786,23820
29304786,28899
29304786,10487
29304786,3318
29304780,18969
29304780,16956
29304377,22702
29304084,28343
29304084,11256
29304084,28887
29304084,26111
29304084,17171
29304084,16868
29304084,5710
29304049,6709
29304049,11384
29304049,6870
29304049,22028
29304049,31387
29304049,3409
29304049,17965
29304049,3770
29304049,20211
29304049,18933
29304049,30467
29304049,14939
29304049,18914
29304049,18819
29302131,31826
29301912,29440
29301912,21545
29301912,13274
29301912,3934
29301912,8697
29301912,28474
29301912,24282
29301912,11149
29299244,3131
29299244,4754
29299019,7157
29299019,18408
29299006,1717
29299006,9488
29299006,20742
29299006,11915
29299006,956
29299006,1604
29298670,10625
29298670,7174
29298670,9159
29298670,17530
29298670,21942
29298670,13666
29298670,13664
29298670,13135
29298670,20939
29298670,2594
29298670,22162
29298303,22269
29298303,31489
29298303,16955
29298303,9763
29298106,20983
29297437,25586
29297435,13203
29297435,14364
29297435,18012
29297435,25099
29297435,13012
29297398,29569
29297375,20265
29297375,29007
29297375,2277
29297375,1769
29297375,17466
29297375,3313
29297375,8488
29297375,9704
29296171,29327
29296171,26507
29296157,10231
29296156,27106
29296156,23328
29296156,16913
29296156,868
29296151,9382
29296151,28255
29296151,23185
29296151,23787
29296151,347
29296151,10318
29296151,12534
29296151,20056
29296151,29711
29296151,4938
29296149,2535
29296149,4938
29296146,4938
29296136,10231
29296104,609
29296104,15914
29296104,16352
29296104,31105
29296104,4530
29296104,12741
29296104,5240
29295321,19192
29295321,30719
29295262,10840
29295262,30719
29295192,7036
29295192,17013
29295192,8507
29295192,30719
29294640,7634
29294640,8682
29294640,11047
29294640,7308
29294640,285
29294640,25190
29294401,27733
29294401,25127
29293578,1638
29293156,24250
29293156,6394
29293156,8976
29293156,30970
29293156,8341
29293156,8904
29293156,24799
29293156,5914
29293156,6755
29293156,16074
29293156,6774
29293156,8887
29293156,641
29293156,3992
29293156,4421
29293156,5934
29291251,3787
29291251,1668
29291251,26020
29291251,24816
29291251,28979
29291251,4331
29291251,4407
29291251,3313
29291251,24634
29291251,3854
29291251,8426
29291251,15308
29290885,1202
29290885,31174
29290885,21304
29290885,23497
29290885,31686
29290885,14128
29290885,22682
29290885,31517
29290829,606
29290829,24629
29290829,4981
29290829,17609
29290829,11276
29290829,9082
29290829,9229
29290829,28644
29289941,24464
29289941,27377
29289941,9705
29289941,25562
29289941,3019
29289941,16153
29289941,28762
29289941,1027
29289941,26109
29289941,1736
29289941,10753
29289941,19687
29289941,29882
31007360,23159
31007360,10589
31007360,17559
31007360,681
31007360,6259
30976663,14862
30976663,17359
30939261,23232
30939261,5224
30939261,5421
30845902,1433
30845902,11304
30845902,13129
29288407,3534
29288407,27742
29288407,7921
29288407,3312
29287330,188
29287330,11456
29287090,18813
29287090,15341
29287090,555
29287070,4592
29287070,16825
29287070,30024
29287070,22727
29287070,21534
29287070,13802
29287070,2841
29287070,21506
29287070,23217
29287070,6280
29287070,16999
29284987,29008
29284987,15578
29284987,16406
29284987,29011
29284703,7533
29284703,15681
29284703,2059
29284703,1036
29284522,494
29284522,28453
29284522,26381
29284490,452
29284490,12185
29284490,14303
29284476,10549
29284476,1489
29284476,31589
29284476,7368
29284476,31281
29284306,4908
29284306,14465
29283997,5854
29283997,21435
29283997,21170
29283997,23768
29283997,14917
29283427,21776
29282109,30975
29282109,17456
29282109,3308
29282109,9277
29282109,29661
29282109,17041
29282109,23991
29282109,1736
29282109,25562
29282109,9705
29282109,27528
29282109,29926
29282109,12513
29281988,28303
29281932,3372
29281932,16847
29281932,13068
29281636,4088
29281636,17504
29281636,26243
29281636,18322
29281636,1631
29281636,7415
29280769,29661
29280769,24194
29280769,6308
29280769,17456
29280769,20688
29280769,14994
29280769,9278
29280769,29926
29280769,9705
29280769,27528
29280432,8569
29280432,4592
29280432,16825
29280432,30024
29280432,8896
29280432,13952
29280432,21506
29280432,23217
29280432,6279
29280432,16999
29277491,10332
29276743,17171
29276743,17832
29276743,6636
29276743,13304
29276743,26381
29276620,15338
29276620,10401
29276616,11303
29276616,20428
29276616,13128
29273309,6840
29273309,21545
29273309,4266
29272846,30284
29272846,24526
29272846,1318
29272846,3442
29272846,26024
29272532,3289
29272532,11705
29272368,7800
29272368,16153
29272368,13595
29272368,15342
29272368,29006
29272368,31321
29272368,21225
29272368,12062
29272368,25562
29272368,9705
29272368,26220
29272368,17466
29272368,4276
29271949,6022
29271949,9729
29271949,9486
29271949,3862
29271949,31415
29271949,22830
29271949,9287
29271115,12925
29268789,18298
29268789,5696
29268789,12083
29268789,16355
29268789,223
29265654,15186
29264852,6854
29264852,2171
29263883,17933
29263883,6317
29263883,3418
29263883,26466
29263883,31786
29263883,31746
29263626,11488
29263626,12013
29263626,30254
29263626,8354
29263626,11088
29262800,22956
29262800,14722
29262800,18901
29262800,29953
29262800,10076
29262800,947
29262800,22203
29261766,19575
29261766,18615
29261766,15774
29261766,1463
29261766,18297
29261766,29524
29261766,17654
29261450,14751
29261450,14442
29261450,23930
29261450,27602
29261450,22347
29259218,21157
29259218,14392
29259218,29226
29259218,30933
29258832,20952
29258832,28998
29258832,27268
29258832,24518
29258832,19835
29258576,2124
29258576,30105
29258576,31189
29258576,30608
29258576,30399
29258576,18073
29258576,697
29258576,16675
29258549,11738
29258549,30643
29258549,30262
29258549,17509
29258549,18116
29258549,5666
29258549,13129
29258549,6046
29258549,16144
29258549,18280
29258407,18532
29258407,18305
29258407,19594
29258342,17530
29258342,13132
29258342,192
29258342,19307
29258342,22163
29255567,1024
29255567,9316
29255567,20424
29255304,25842
29255304,20147
29255304,16911
29255304,12682
29255304,81
29255304,29761
29255304,15321
29255304,14514
29254916,10746
29254916,28470
29254916,22620
29254731,10589
29254731,17559
29254731,679
29254731,23158
29254731,6618
29254707,17159
29254362,25824
29254362,29198
29254362,5414
29254362,24587
29254362,673
29254362,23542
29254362,15548
29254362,21311
29254362,11909
29254362,9704
31384257,11619
31384257,26404
31384257,5236
31384257,8687
31384257,26033
31384257,30703
29253201,5587
29253201,2387
29253201,3759
29253201,2096
29253201,13494
29253201,22659
29253201,13811
29253201,20911
29253201,31431
29253201,1363
29253201,24437
29253201,2304
29249452,5946
29249452,16338
29249452,28647
29249452,154
29249452,9494
29249452,9533
29249452,23823
29249452,25597
29249452,27848
29249452,23485
29249452,8420
29249201,12122
29249201,15997
29248873,7680
29248873,30701
29248873,20817
29248414,15816
29248414,26208
29248414,28938
29248414,9334
29248255,9404
29248255,25780
29248255,3812
29248255,24228
29248255,28494
29248255,5853
29248255,30841
29248255,3079
29248090,175
29248090,8380
29248090,21220
29248090,10001
29248090,2403
29248090,19901
29246186,25524
29246186,19397
29244495,15541
29244107,17079
29244107,8435
29244107,16955
29244104,18009
29244104,9763
29244104,2403
29244104,16955
29243402,4950
29243402,3880
29243402,21170
29243402,20686
29243402,14918
29243402,23768
29243402,1269
29243402,30841
29243402,5854
29242195,11989
29242195,20529
29242195,7119
29242195,22388
29242195,18260
29242195,18698
29241618,547
29241618,5876
29237583,9277
29237583,4118
29237583,517
29237583,4354
29237583,3446
29237583,28635
29237583,12999
29236362,25763
29236362,622
29236362,30618
29236362,2678
29236362,24015
29236362,3313
29236362,24112
29236362,13090
29236362,4407
29236362,29115
29227955,13098
29227955,16385
29227955,4099
29226708,5487
29226708,15207
29226708,15960
29226708,4466
29226708,30630
29226708,23162
29226708,31428
29225949,16806
29225949,18777
29225949,9331
29225949,7119
29225937,4853
29225937,5334
29225937,2244
29225937,25776
29225937,7560
29225937,4378
29225937,29616
29225937,19082
29225937,11779
29225937,4884
29225935,10404
29225935,16948
29224691,131
29224691,19412
29223686,5013
29223686,6942
29223686,26252
29223686,2328
29223686,15655
29223686,3312
29223686,6307
29222956,800
29222956,10933
29222956,11387
29222956,11849
29222956,18320
29222956,7559
29222078,29198
29222078,11909
29222078,9704
29221534,24053
29221534,29991
29221534,27999
29221534,1710
29221534,29183
29220115,22728
29219076,9422
29219076,9984
29219076,977
29219076,5261
29219076,5347
29219076,17794
29219076,19067
29219076,19622
29219076,20265
29219076,27212
29219076,6046
29216866,25030
29216866,3355
29216866,18131
29216866,3126
29216866,30819
29216866,13305
29216866,4036
29216866,28913
29216866,129
29216866,4952
29216866,18733
29214159,16564
29214159,7291
29212522,916
29212522,14768
29212522,2403
29212522,5876
29212460,7250
29211914,3462
29211914,20405
29211914,20923
29211914,16019
29211914,2208
29211914,29682
29211914,18506
29211914,12242
29211746,1069
29210185,3558
29210185,3854
29210185,6996
29210185,29862
29210185,7044
29210185,3313
29210185,26377
29210185,4331
29210185,24635
29210185,8426
29209590,18469
29209590,14109
29209590,18691
29209590,7045
29209590,26707
29209498,31228
29209498,25712
29209488,18294
29209100,18607
29209100,13020
29209100,19031
29209100,17938
29209100,11023
29209100,30249
29209100,11247
29208045,11904
29208045,24117
29208045,15149
29208030,15219
29208030,14960
29208030,9899
29208030,4200
29208030,388
29208030,1221
29208026,1990
29208026,11226
29207988,29133
29207988,547
29207988,18995
29207988,5876
29207966,10117
29207966,27559
29207966,8624
29207966,4407
29207966,3312
29206727,12736
29206727,634
29206727,29227
29206727,17021
29206727,14836
29206083,8042
29206083,31499
29206083,16989
29206083,20646
29206083,28612
29206083,23009
29206083,18179
29206083,17527
29205887,2017
29205887,17811
29204470,19212
29204470,19202
29204470,11958
29204470,20818
29204470,7283
29203846,30561
29203846,1733
29203846,28129
29203846,29524
29203846,5819
29203846,1206
29203846,13293
29203846,5552
29203846,19432
29203846,27562
29203846,11001
29203846,5113
29200251,17715
29198911,5373
29198911,833
29198911,1343
29198911,11838
29198911,8130
29198911,3777
29198911,1251
29198911,18090
29198911,5788
29197397,5936
29197397,11725
29197397,21038
29197397,11732
29197397,17925
29197397,11504
29197397,19528
29197397,8008
29197067,9130
29197067,2703
29197067,4407
29197067,27559
29197067,8624
29197067,3312
29195702,18422
29195702,2754
29195702,10449
29195702,24041
29195702,653
29195702,30289
29195702,25070
29194544,30393
29194544,19766
29194543,30393
29194543,219
29194543,19766
29194543,12326
29193667,22926
29193667,15374
29193667,27994
29193667,23502
29193667,18837
29193667,5218
29192523,7634
29192523,11047
29192523,7308
29191247,16707
29191247,30731
29191247,18038
29191247,18622
29191247,18673
29191193,11669
29191193,23716
29191193,22029
29191193,18344
29190792,31305
29190792,15379
29190300,20783
29188039,18402
29188039,10777
29188039,17342
29188039,9239
29188039,9527
29188037,9213
29188037,15570
29187954,22663
29187954,23519
29187954,14176
29187954,18499
29187954,7112
29187954,23945
29187954,10581
29187954,20032
29187954,6737
29186147,30552
29185019,3366
29185019,28070
29185019,26817
29185019,15426
29185019,25776
29185019,26854
29185019,31472
29185019,25773
29185019,7918
29185019,19814
29184597,16375
29184597,3664
29184373,7305
29184373,20220
29184373,29337
29184373,16841
29184365,6130
29184164,10931
29184164,8483
29184164,23312
29184164,29070
29184164,8939
29183385,13877
29183385,7728
29183300,15943
29183300,11726
29183300,17964
29181634,7960
29181450,20720
29181450,24107
29181450,11417
29181450,25842
29181450,10762
29181450,19901
29181450,2403
29181450,7313
29181224,22241
29179954,9526
29179954,922
29179954,16810
29179954,20865
29179954,30481
29179954,373
29179954,1099
29179954,1530
29179954,2434
29179954,2583
29179954,2674
29179954,2722
29179954,3164
29179954,4728
29179954,4841
29179954,5029
29179954,6359
29179954,6760
29179954,6945
29179954,6951
29179954,7482
29179954,7483
29179954,8796
29179954,9096
29179954,12387
29179954,12778
29179954,12847
29179954,13473
29179954,13699
29179954,14545
29179954,14673
29179954,16260
29179954,16277
29179954,22629
29179954,23401
29179954,24413
29179954,24474
29179954,25089
29179954,26833
29179954,27499
29179954,27566
29179954,28492
29179954,29382
29179954,29831
29179954,29845
29179872,30703
29178956,20848
29178956,2457
29178404,20049
29178404,28636
29178404,18783
29178404,28785
29178404,6172
29178404,2403
29177535,3685
29177535,2508
29177535,14413
29177535,27881
29177099,23930
29177099,6861
29176849,26897
29176849,11909
29176849,9558
29176778,18614
29176778,17654
29175225,21254
29175225,5876
29175094,22871
29175094,23522
29173215,6307
29173215,16624
29173215,3312
29173215,6228
29170903,9990
29170903,11707
29170903,20425
29170903,12273
29170225,5310
29170225,4821
29170225,2815
29170225,15662
29169333,18588
29168218,14395
29168218,16808
29168218,29227
29168218,19618
29168218,21240
29168218,14857
29168218,28500
29168218,21158
29168218,22164
29168218,27015
29168218,1626
29168218,17278
29168218,24612
29168218,29050
29168218,26707
29168218,14836
29168218,30937
29168148,14706
29168148,19074
29167677,2480
29167677,26811
29167677,22622
29167677,24965
29167557,31592
29167557,17255
29167557,31559
29167557,31558
29167557,13948
29164648,13545
29164648,8761
29164648,6993
29164648,31185
29164648,18854
29164648,3004
29164137,17559
29164137,18188
29164137,11346
29164137,679
29162099,22347
29162099,27602
29162099,20784
29162065,13067
29162065,13129
29162065,20429
29162048,23999
29160927,2845
29160927,4490
29160927,27427
29160927,28702
29158512,13962
29158512,27058
29158512,13516
29158512,26734
29158512,13772
29158512,1572
29158512,14118
29158512,13441
29158512,28146
29158512,7014
29158512,5534
29158512,26999
29158512,8083
29260004,164
29260004,11773
29260004,15462
29260004,12893
29155849,1469
29155849,11376
29155849,14940
29155830,1618
29155830,16675
29155830,21021
29155830,18072
29155288,24941
29155288,6554
29155288,18959
29155205,31542
29155205,3663
29155205,29563
29155205,16374
29152597,4018
29152597,15228
29152597,3447
29152597,24298
29152597,15462
29152597,8592
29152596,24725
29152596,4691
29152596,23551
29152596,18147
29152596,3146
29152596,8445
29150377,20688
29150377,4662
29150377,23801
29150377,17456
29150377,22341
29150377,2345
29150377,25561
29150377,27929
29150377,14994
29150377,29926
29150377,9705
29149877,5886
29149877,5459
29149319,1950
29149315,13541
29149315,22616
29149315,12479
29149315,15522
29149315,27956
29149315,2355
29149315,15083
29147677,18585
29147677,7301
29147677,2208
29147677,18576
29147646,26508
29147646,13682
29147646,30979
29147646,15456
29147646,16944
29147646,27819
29147646,5940
29147646,1658
29147646,18609
29147041,14739
29147041,30213
29147041,27716
29147041,12054
29145875,4480
29145842,23832
29145842,31589
29145842,10303
29145842,15908
29145842,30201
29145842,14389
29145842,1489
29145842,7368
29145842,31281
29145804,25946
29145454,23230
29145454,3524
29145454,20047
29145454,15491
29145454,2860
29143625,4400
29143625,5234
29143625,12932
29143625,16429
29143625,16636
29143625,1105
29143187,23315
29143187,22390
29143187,13793
29143187,2753
29143187,23994
29143187,19516
29143187,2632
29142953,12467
29142953,24048
29142953,24036
29142953,12711
29142953,10772
29142953,4767
29142953,31207
29142587,11488
29142587,3409
29142587,10397
29142587,25835
29142587,11665
29142587,20541
29141606,10265
29141606,20930
29141606,2157
29141606,29050
29141606,20784
29141606,2280
29141606,26707
29141606,8189
29140932,4585
29140932,17667
29140932,3248
29140932,25229
29140577,25593
29140236,28762
29140236,24464
29140236,9705
29140236,5107
29140236,25562
29140236,19477
29140236,12111
29140236,28209
29140236,27377
29140236,29882
29138660,16913
29138660,17482
29138660,25153
29138660,27106
29138657,21263
29138657,23912
29138657,22723
29138657,23281
29138653,19508
29138653,24173
29138653,22640
29138653,11705
29138640,26217
29138640,15912
29138640,16777
29138460,2921
29138460,27670
29137506,4409
29137506,25940
29137506,7589
29137506,22874
29137506,16092
29136150,25247
29136150,25940
29136150,731
29136150,29557
29136150,17553
29136150,24485
29135656,17491
29135656,1769
29135656,31209
29135656,17466
29135656,3728
29135656,11372
29135656,10882
29135656,8488
29135578,3538
29135578,31517
29135576,26983
29135576,6121
29135576,31371
29135576,4085
29135576,7569
29135576,30034
29135576,3308
29135576,27749
29135576,2014
29134178,2184
29134178,8679
29134178,23138
29134178,30909
29134178,20781
29134178,7112
29134178,6624
29134178,18196
29133803,16309
29133803,24952
29133803,7794
29133803,19417
29133803,21858
29133803,6948
29133803,2053
29133803,13299
29133803,1802
29132760,14032
29132760,18214
29132759,14032
29132759,18214
29132398,16791
29132398,11974
29132398,22411
29132323,21888
29132323,10984
29132323,3944
29132323,23748
29132323,23071
29132323,17038
29132323,1800
29130605,11597
29130605,28385
29130333,16153
29130333,27376
29130333,13341
29130333,11909
29130333,25824
29130333,22832
29130333,21820
29130333,29631
29130333,17281
29130333,10884
29130333,19967
29130333,9705
29130123,2457
29130123,7728
29130123,13877
29129186,29133
29129186,547
29129186,18995
29129186,5876
29128910,2016
29128910,20911
29128910,11651
29126433,28453
29126433,9456
29126433,4096
29126433,28938
29125454,1005
29125454,5406
29124750,3806
29124750,12044
29124750,15687
29124082,9363
29121978,11163
29121954,1281
29121954,6657
29121954,10581
29121954,12032
29121954,26149
29121079,21655
29121079,14598
29121079,7460
29120433,8224
29119491,11133
29118939,21099
29118939,23305
29118939,30555
29118939,30733
